datetime,symbol,exchange,vt_symbol,close,position,setup_type,entry_price,stop_price,highest_since_entry,realized_pnl,unrealized_pnl,equity,month_return,month_return_pct,month_stop_trading,daily_return,daily_return_pct
2022-07-08,OI0,CZCE,OI0.CZCE,10755.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-11,OI0,CZCE,OI0.CZCE,10815.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-12,OI0,CZCE,OI0.CZCE,10735.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-13,OI0,CZCE,OI0.CZCE,10618.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-14,OI0,CZCE,OI0.CZCE,10948.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-15,OI0,CZCE,OI0.CZCE,10831.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-18,OI0,CZCE,OI0.CZCE,11105.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-19,OI0,CZCE,OI0.CZCE,10810.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-20,OI0,CZCE,OI0.CZCE,10846.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-21,OI0,CZCE,OI0.CZCE,10936.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-22,OI0,CZCE,OI0.CZCE,11005.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-25,OI0,CZCE,OI0.CZCE,11152.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
