symbol,exchange,interval,datetime,signal_datetime,signal_type,side,order_type,signal_i,entry_i,horizon_i,entry_price,stop_price,trigger,future_mfe_atr,future_mae_atr,future_pnl_atr,atr_warmed,label_class,regime_label,candidate_status,is_executed,is_filtered,is_triggered,filtered_reason,feature_open,feature_high,feature_low,feature_close,feature_volume,feature_open_interest,feature_turnover,feature_atr14,feature_trend_score,feature_trend_dir,feature_tr_range_atr,feature_breakout_score,feature_don_upper_entry,feature_don_lower_entry,feature_don_upper_exit,feature_don_lower_exit,feature_don_atr20,feature_atr_ma,feature_atr_value,feature_atr_upper,feature_atr_lower,feature_bp_breakout_level,feature_bp_bars_since_breakout,feature_bp_confirmed,generic_sma_20,generic_ema_20,generic_macd_dif,generic_macd_dea,generic_rsi_14,generic_atr_14,generic_bb_width,generic_stoch_k,generic_stoch_d,generic_mfi_14,generic_trend_score,generic_compression_score,generic_breakout_mode_score,generic_setup_quality_score,generic_breakout_quality_score,generic_context_score,generic_regime_label,generic_regime_conf
RB0,SHFE,day,2010-06-08,2010-06-07,donchian_breakout,short,stop,103,104,124,,4006.0,4006.0,1.240314851341052,2.4514458238270205,1.0360276993554671,1,0,trend_down,not_triggered,0,0,0,,4059.0,4084.0,4007.0,4021.0,3841098.0,1189516,0.0,70.57183132624934,-0.9575923214536386,-1,2.380553215678166,,4898.0,4138.0,4580.0,4138.0,69.19112480756958,4255.4,70.57183132624934,4431.829578315623,4078.970421684376,,,False,4255.4,4276.123618175203,-113.85748313218937,-109.19487039730001,21.562266048254415,70.56140954949029,9.537066100254597,19.509418195977485,28.32032158358414,37.22030396092718,-0.20683337895970755,0.020000000000000004,0.4,0.005,0.21998867485068008,0.8541623834359003,trend_down,0.27081191717950204
RB0,SHFE,day,2010-06-08,2010-06-07,atr_breakout,short,market,103,104,124,4035.0,,,1.663481094739764,2.0282795804283085,1.459193942754179,1,1,trend_down,filled,1,0,1,,4059.0,4084.0,4007.0,4021.0,3841098.0,1189516,0.0,70.57183132624934,-0.9575923214536386,-1,2.380553215678166,,4898.0,4138.0,4580.0,4138.0,69.19112480756958,4255.4,70.57183132624934,4431.829578315623,4078.970421684376,,,False,4255.4,4276.123618175203,-113.85748313218937,-109.19487039730001,21.562266048254415,70.56140954949029,9.537066100254597,19.509418195977485,28.32032158358414,37.22030396092718,-0.20683337895970755,0.020000000000000004,0.4,0.005,0.21998867485068008,0.8541623834359003,trend_down,0.27081191717950204
RB0,SHFE,day,2010-06-09,2010-06-08,breakout_pullback_continuation,short,stop,104,105,125,,4029.0,4029.0,1.7099855685500394,2.119212884100476,1.154605640303018,1,0,trend_down,not_triggered,0,0,0,,4035.0,4063.0,4030.0,4061.0,1724628.0,1108706,0.0,68.53098623151725,-0.9615742632746247,-1,4.395092155575587,,4898.0,4007.0,4548.0,4007.0,67.8315685671911,4234.5,68.53098623151725,4405.827465578793,4063.172534421207,4138.0,1.0,True,4234.5,4255.635654539469,-117.0978874975699,-110.775473817354,26.975314533460775,68.52130886738385,9.056525590538458,18.888631738494794,25.17642496855436,33.73686459333538,-0.20209884930134261,0.020000000000000004,0.0,0.5177711199318246,0.06,0.7992779023016242,trend_down,0.02140797986566878
RB0,SHFE,day,2010-06-30,2010-06-29,donchian_breakout,short,stop,117,118,138,3975.0,3979.0,3979.0,1.1239838225409222,4.63866339461333,-4.371048198770253,1,0,trend_down,filled,1,0,1,,4022.0,4036.0,3980.0,3994.0,1921912.0,926822,0.0,57.59298484769702,-0.9359155846102507,-1,2.5350309657694035,,4898.0,4007.0,4313.0,4007.0,59.383562102866456,4112.3,57.59298484769702,4256.282462119243,3968.3175378807578,,,False,4112.3,4130.322870190124,-76.79119137258203,-82.27730215046319,31.04496778835231,57.589292044196064,5.885438313350107,21.363242059506906,34.24093005507926,44.90128002088022,-0.10626316660560087,0.36,0.49600000000000005,0.057736953706739175,0.19500692191786134,0.8504459095964031,transition,0.5054593927491664
RB0,SHFE,day,2010-07-21,2010-07-20,atr_breakout,long,market,132,133,153,4190.0,,,3.8089789099371947,0.7898804191113998,3.001545592623319,1,1,trend_up,filled,1,0,1,,4138.0,4190.0,4128.0,4187.0,2555240.0,864876,0.0,58.89146800500587,0.33768475204330706,0,3.8545481661402063,,4679.0,3912.0,4157.0,3912.0,58.96110671575929,4027.95,58.89146800500587,4175.178670012515,3880.721329987485,,,False,4027.95,4063.4910680990165,-13.355648758971256,-45.849783647221784,61.793355275531475,58.89025297795137,7.095567139392733,81.86686057676269,65.60699301681217,44.4929404686518,0.015970196085808148,0.33999999999999997,0.47200000000000003,0.5752272579708203,0.7338112645233462,0.8064222358578209,transition,0.3001312413860717
RB0,SHFE,day,2010-07-26,2010-07-23,atr_breakout,long,market,135,136,156,4222.0,,,3.4469900380695893,1.4346931509803156,0.7266627647822378,1,1,trend_up,filled,1,0,1,,4190.0,4234.0,4187.0,4223.0,2843082.0,1034300,0.0,55.33693702878933,0.4688907966044663,0,5.1683381003037265,,4679.0,3912.0,4198.0,3912.0,56.375778870424114,4043.35,55.33693702878933,4181.692342571973,3905.0076574280265,,,False,4043.35,4096.967847542507,13.933582340609064,-20.467781905837363,64.34953755061535,55.335964210116316,9.145247964175942,89.54113991851347,81.31995238576164,55.915558836333396,0.12744065267517787,0.04000000000000001,0.47200000000000003,0.5602015656295788,0.5712725197861938,0.908412782902008,transition,0.7608183544816243
RB0,SHFE,day,2010-07-29,2010-07-28,atr_breakout,long,market,138,139,159,4218.0,,,3.4094795677565437,0.39687063751663476,0.703543402870398,1,1,trend_up,filled,1,0,1,,4154.0,4223.0,4145.0,4220.0,2041104.0,1259100,0.0,56.15934790533898,0.6948787128261283,1,3.4366495908271006,,4580.0,3912.0,4235.0,3912.0,56.766683409029866,4071.95,56.15934790533898,4212.348369763347,3931.5516302366523,,,False,4071.95,4122.8876434827835,26.466535215419754,0.8763998962141885,60.83596949612206,56.15856901225421,10.407894855943772,83.52300175387603,82.81298673694529,66.31202223702235,0.09936949531600081,0.020000000000000004,0.072,0.6059476925204401,0.06,0.9087039552565144,transition,0.7608183544816243
RB0,SHFE,day,2010-08-02,2010-07-30,atr_breakout,long,market,140,141,161,4310.0,,,1.6890109175078312,1.706423401193479,0.41789960845554586,1,1,trend_up,filled,1,0,1,,4219.0,4287.0,4215.0,4285.0,3301522.0,1203700,0.0,56.61698875511372,0.724482133522816,1,3.3276231064652566,,4474.0,3912.0,4242.0,3912.0,57.01693177664945,4100.25,56.61698875511372,4241.792471887784,3958.7075281122156,,,False,4100.25,4146.350202488175,37.85108444976504,12.923917409024103,65.86109599033696,56.61631715852532,10.99794171799621,89.32472033594993,85.384236733189,75.68769943213994,0.1615335752413006,0.0,0.47200000000000003,0.5459219113404962,0.8387811276429131,0.519678256660619,transition,0.7608183544816243
RB0,SHFE,day,2010-08-10,2010-08-09,atr_breakout,long,market,146,147,167,4378.0,,,3.926892823256519,3.0460944329933746,3.4864936281249466,1,1,trend_up,filled,1,0,1,,4320.0,4380.0,4320.0,4378.0,2477000.0,1341700,0.0,56.22647489514384,0.8396857400426165,1,3.670868578990826,,4353.0,3912.0,4353.0,3932.0,56.64555561483387,4210.25,56.22647489514384,4350.81618723786,4069.6838127621404,,,False,4210.25,4227.891002212686,64.61264764187217,46.149786976672175,69.16377051615552,56.226044368155556,9.27410208898202,87.63370862944102,84.71613900899739,67.52941784883834,0.36320266031183357,0.0,0.4,0.5275215509197804,0.7554277832621483,0.9093678737286683,transition,0.7608183544816243
RB0,SHFE,day,2010-08-10,2010-08-09,donchian_breakout,long,stop,146,147,167,4381.0,4381.0,4381.0,3.8718429238650724,3.101144332384821,3.4314437287335,1,1,trend_up,filled,1,0,1,,4320.0,4380.0,4320.0,4378.0,2477000.0,1341700,0.0,56.22647489514384,0.8396857400426165,1,3.670868578990826,,4353.0,3912.0,4353.0,3932.0,56.64555561483387,4210.25,56.22647489514384,4350.81618723786,4069.6838127621404,,,False,4210.25,4227.891002212686,64.61264764187217,46.149786976672175,69.16377051615552,56.226044368155556,9.27410208898202,87.63370862944102,84.71613900899739,67.52941784883834,0.36320266031183357,0.0,0.4,0.5275215509197804,0.7554277832621483,0.9093678737286683,transition,0.7608183544816243
RB0,SHFE,day,2010-09-07,2010-09-06,donchian_breakout,long,stop,166,167,187,,4593.0,4593.0,-0.016785496660840504,6.66384217435368,-1.5946221827798477,1,0,trend_up,not_triggered,0,0,0,,4471.0,4592.0,4452.0,4584.0,2910994.0,1221910,0.0,60.696412815260516,0.39738984616136885,0,3.09738238686706,,4407.0,3912.0,4407.0,4212.0,58.4182328825775,4334.95,60.696412815260516,4486.691032038151,4183.208967961848,,,False,4334.95,4334.413187109821,47.532206220877924,31.911239480264467,73.7214238672676,60.69631502249819,7.024674174639675,82.46168861463153,67.60861478015954,60.14046990274888,0.003561141596536897,0.3,0.4,0.5,0.7188503502171918,0.894709708111483,transition,0.6590633747633492
RB0,SHFE,day,2010-09-07,2010-09-06,atr_breakout,long,market,166,167,187,4584.0,,,0.13428397328672403,6.512772704406115,-1.4435527128322834,1,0,trend_up,filled,1,0,1,,4471.0,4592.0,4452.0,4584.0,2910994.0,1221910,0.0,60.696412815260516,0.39738984616136885,0,3.09738238686706,,4407.0,3912.0,4407.0,4212.0,58.4182328825775,4334.95,60.696412815260516,4486.691032038151,4183.208967961848,,,False,4334.95,4334.413187109821,47.532206220877924,31.911239480264467,73.7214238672676,60.69631502249819,7.024674174639675,82.46168861463153,67.60861478015954,60.14046990274888,0.003561141596536897,0.3,0.4,0.5,0.7188503502171918,0.894709708111483,transition,0.6590633747633492
RB0,SHFE,day,2010-11-05,2010-11-04,donchian_breakout,long,stop,201,202,222,4650.0,4611.0,4611.0,3.7599242883116064,2.3352654759435367,1.1456019315949426,1,1,trend_up,filled,1,0,1,,4575.0,4610.0,4563.0,4606.0,1534004.0,1216200,0.0,63.55466794579024,0.6084852471986617,1,2.6433935606948293,,4592.0,4196.0,4588.0,4196.0,64.80674493525956,4486.45,63.55466794579024,4645.336669864475,4327.563330135525,,,False,4486.45,4486.996766746866,47.14474314803556,37.35829920449767,65.39671854794908,63.554660637045465,6.018058664825653,85.53807601834986,77.57107924820569,75.86799703632695,0.18383256023676942,0.32,0.42400000000000004,0.5939620949113005,0.5308028846937601,0.8172209627041989,transition,0.29205357600471166
RB0,SHFE,day,2010-11-08,2010-11-05,atr_breakout,long,market,202,203,223,4730.0,,,2.6321293525213716,3.574312018480726,-0.16450808453258572,1,0,trend_up,filled,1,0,1,,4650.0,4733.0,4644.0,4708.0,2644480.0,1190500,0.0,68.0864773782338,0.6400457089391576,1,3.040251280001963,,4610.0,4196.0,4610.0,4247.0,67.91640768849658,4507.9,68.0864773782338,4678.116193445584,4337.683806554415,,,False,4507.9,4508.0446937233555,58.91664188485902,41.66996774056994,71.76784773962198,68.08647059154222,5.879330450946713,87.1901495382155,80.77743601154229,75.97790006804377,0.2613054759130013,0.32,0.42400000000000004,0.5052679402390662,0.473446981570218,0.8024178389429426,transition,0.23400933065354063
