symbol,exchange,interval,datetime,signal_datetime,signal_type,side,order_type,signal_i,entry_i,horizon_i,entry_price,stop_price,trigger,future_mfe_atr,future_mae_atr,future_pnl_atr,atr_warmed,label_class,regime_label,candidate_status,is_executed,is_filtered,is_triggered,filtered_reason,feature_open,feature_high,feature_low,feature_close,feature_volume,feature_open_interest,feature_turnover,feature_atr14,feature_trend_score,feature_trend_dir,feature_tr_range_atr,feature_breakout_score,feature_don_upper_entry,feature_don_lower_entry,feature_don_upper_exit,feature_don_lower_exit,feature_don_atr20,feature_atr_ma,feature_atr_value,feature_atr_upper,feature_atr_lower,feature_bp_breakout_level,feature_bp_bars_since_breakout,feature_bp_confirmed
RB0,SHFE,day,2010-06-08,2010-06-07,atr_breakout,short,market,103,104,124,4035.0,,,1.663481094739764,2.0282795804283085,1.459193942754179,1,1,trend_down,filled,1,0,1,,4059.0,4084.0,4007.0,4021.0,3841098.0,1189516,0.0,70.57183132624934,-0.9575923214536386,-1,2.380553215678166,,4898.0,4138.0,4580.0,4138.0,69.19112480756958,4255.4,70.57183132624934,4431.829578315623,4078.970421684376,,,False
RB0,SHFE,day,2010-06-08,2010-06-07,donchian_breakout,short,stop,103,104,124,,4006.0,4006.0,1.240314851341052,2.4514458238270205,1.0360276993554671,1,0,trend_down,not_triggered,0,0,0,,4059.0,4084.0,4007.0,4021.0,3841098.0,1189516,0.0,70.57183132624934,-0.9575923214536386,-1,2.380553215678166,,4898.0,4138.0,4580.0,4138.0,69.19112480756958,4255.4,70.57183132624934,4431.829578315623,4078.970421684376,,,False
RB0,SHFE,day,2010-06-09,2010-06-08,breakout_pullback_continuation,short,stop,104,105,125,,4029.0,4029.0,1.7099855685500394,2.119212884100476,1.154605640303018,1,0,trend_down,not_triggered,0,0,0,,4035.0,4063.0,4030.0,4061.0,1724628.0,1108706,0.0,68.53098623151725,-0.9615742632746247,-1,4.395092155575587,,4898.0,4007.0,4548.0,4007.0,67.8315685671911,4234.5,68.53098623151725,4405.827465578793,4063.172534421207,4138.0,1.0,True
RB0,SHFE,day,2010-06-30,2010-06-29,donchian_breakout,short,stop,117,118,138,3975.0,3979.0,3979.0,1.1239838225409222,4.63866339461333,-4.371048198770253,1,0,trend_down,filled,1,0,1,,4022.0,4036.0,3980.0,3994.0,1921912.0,926822,0.0,57.59298484769702,-0.9359155846102507,-1,2.5350309657694035,,4898.0,4007.0,4313.0,4007.0,59.383562102866456,4112.3,57.59298484769702,4256.282462119243,3968.3175378807578,,,False
RB0,SHFE,day,2010-07-21,2010-07-20,atr_breakout,long,market,132,133,153,4190.0,,,3.8089789099371947,0.7898804191113998,3.001545592623319,1,1,trend_up,filled,1,0,1,,4138.0,4190.0,4128.0,4187.0,2555240.0,864876,0.0,58.89146800500587,0.33768475204330706,0,3.8545481661402063,,4679.0,3912.0,4157.0,3912.0,58.96110671575929,4027.95,58.89146800500587,4175.178670012515,3880.721329987485,,,False
RB0,SHFE,day,2010-07-26,2010-07-23,atr_breakout,long,market,135,136,156,4222.0,,,3.4469900380695893,1.4346931509803156,0.7266627647822378,1,1,trend_up,filled,1,0,1,,4190.0,4234.0,4187.0,4223.0,2843082.0,1034300,0.0,55.33693702878933,0.4688907966044663,0,5.1683381003037265,,4679.0,3912.0,4198.0,3912.0,56.375778870424114,4043.35,55.33693702878933,4181.692342571973,3905.0076574280265,,,False
RB0,SHFE,day,2010-07-29,2010-07-28,atr_breakout,long,market,138,139,159,4218.0,,,3.4094795677565437,0.39687063751663476,0.703543402870398,1,1,trend_up,filled,1,0,1,,4154.0,4223.0,4145.0,4220.0,2041104.0,1259100,0.0,56.15934790533898,0.6948787128261283,1,3.4366495908271006,,4580.0,3912.0,4235.0,3912.0,56.766683409029866,4071.95,56.15934790533898,4212.348369763347,3931.5516302366523,,,False
RB0,SHFE,day,2010-08-02,2010-07-30,atr_breakout,long,market,140,141,161,4310.0,,,1.6890109175078312,1.706423401193479,0.41789960845554586,1,1,trend_up,filled,1,0,1,,4219.0,4287.0,4215.0,4285.0,3301522.0,1203700,0.0,56.61698875511372,0.724482133522816,1,3.3276231064652566,,4474.0,3912.0,4242.0,3912.0,57.01693177664945,4100.25,56.61698875511372,4241.792471887784,3958.7075281122156,,,False
RB0,SHFE,day,2010-08-10,2010-08-09,atr_breakout,long,market,146,147,167,4378.0,,,3.926892823256519,3.0460944329933746,3.4864936281249466,1,1,trend_up,filled,1,0,1,,4320.0,4380.0,4320.0,4378.0,2477000.0,1341700,0.0,56.22647489514384,0.8396857400426165,1,3.670868578990826,,4353.0,3912.0,4353.0,3932.0,56.64555561483387,4210.25,56.22647489514384,4350.81618723786,4069.6838127621404,,,False
RB0,SHFE,day,2010-08-10,2010-08-09,donchian_breakout,long,stop,146,147,167,4381.0,4381.0,4381.0,3.8718429238650724,3.101144332384821,3.4314437287335,1,1,trend_up,filled,1,0,1,,4320.0,4380.0,4320.0,4378.0,2477000.0,1341700,0.0,56.22647489514384,0.8396857400426165,1,3.670868578990826,,4353.0,3912.0,4353.0,3932.0,56.64555561483387,4210.25,56.22647489514384,4350.81618723786,4069.6838127621404,,,False
RB0,SHFE,day,2010-09-07,2010-09-06,donchian_breakout,long,stop,166,167,187,,4593.0,4593.0,-0.016785496660840504,6.66384217435368,-1.5946221827798477,1,0,trend_up,not_triggered,0,0,0,,4471.0,4592.0,4452.0,4584.0,2910994.0,1221910,0.0,60.696412815260516,0.39738984616136885,0,3.09738238686706,,4407.0,3912.0,4407.0,4212.0,58.4182328825775,4334.95,60.696412815260516,4486.691032038151,4183.208967961848,,,False
RB0,SHFE,day,2010-09-07,2010-09-06,atr_breakout,long,market,166,167,187,4584.0,,,0.13428397328672403,6.512772704406115,-1.4435527128322834,1,0,trend_up,filled,1,0,1,,4471.0,4592.0,4452.0,4584.0,2910994.0,1221910,0.0,60.696412815260516,0.39738984616136885,0,3.09738238686706,,4407.0,3912.0,4407.0,4212.0,58.4182328825775,4334.95,60.696412815260516,4486.691032038151,4183.208967961848,,,False
RB0,SHFE,day,2010-11-05,2010-11-04,donchian_breakout,long,stop,201,202,222,4650.0,4611.0,4611.0,3.7599242883116064,2.3352654759435367,1.1456019315949426,1,1,trend_up,filled,1,0,1,,4575.0,4610.0,4563.0,4606.0,1534004.0,1216200,0.0,63.55466794579024,0.6084852471986617,1,2.6433935606948293,,4592.0,4196.0,4588.0,4196.0,64.80674493525956,4486.45,63.55466794579024,4645.336669864475,4327.563330135525,,,False
RB0,SHFE,day,2010-11-08,2010-11-05,donchian_breakout,long,stop,202,203,223,,4734.0,4734.0,2.5723082308731584,3.6341331401289394,-0.2243292061807987,1,0,trend_up,not_triggered,0,0,0,,4650.0,4733.0,4644.0,4708.0,2644480.0,1190500,0.0,68.0864773782338,0.6400457089391576,1,3.040251280001963,,4610.0,4196.0,4610.0,4247.0,67.91640768849658,4507.9,68.0864773782338,4678.116193445584,4337.683806554415,,,False
RB0,SHFE,day,2010-11-08,2010-11-05,atr_breakout,long,market,202,203,223,4730.0,,,2.6321293525213716,3.574312018480726,-0.16450808453258572,1,0,trend_up,filled,1,0,1,,4650.0,4733.0,4644.0,4708.0,2644480.0,1190500,0.0,68.0864773782338,0.6400457089391576,1,3.040251280001963,,4610.0,4196.0,4610.0,4247.0,67.91640768849658,4507.9,68.0864773782338,4678.116193445584,4337.683806554415,,,False
RB0,SHFE,day,2010-11-10,2010-11-09,donchian_breakout,long,stop,204,205,225,,4907.0,4907.0,-0.25652281416526856,5.08159479489294,-2.3819975601060657,1,0,trend_up,not_triggered,0,0,0,,4720.0,4906.0,4710.0,4854.0,2925024.0,1202140,0.0,76.16129937204853,0.9400236854892012,1,3.4531973872352544,,4733.0,4196.0,4733.0,4377.0,73.56705793886816,4537.55,76.16129937204853,4727.953248430122,4347.146751569879,,,False
RB0,SHFE,day,2011-01-18,2011-01-17,donchian_breakout,long,stop,252,253,273,,4934.0,4934.0,6.7843712441720205,1.0772481367435303,1.5127314260653828,1,0,trend_up,not_triggered,0,0,0,,4905.0,4933.0,4898.0,4919.0,252814.0,531762,0.0,43.755048510714644,0.8558070328709881,1,3.0167947355303726,,4918.0,4475.0,4918.0,4720.0,48.00709732822441,4811.3,43.755048510714644,4920.687621276787,4701.912378723214,,,False
RB0,SHFE,day,2011-01-20,2011-01-19,breakout_pullback_continuation,long,stop,254,255,275,,4942.0,4942.0,7.042428135696048,1.5160782792123437,-1.2226437735583418,1,0,trend_up,not_triggered,0,0,0,,4923.0,4941.0,4911.0,4931.0,179098.0,500434,0.0,42.656138766891715,0.6717103765784629,1,3.5446246278004994,,4933.0,4491.0,4933.0,4720.0,46.82140533872253,4822.45,42.656138766891715,4929.090346917229,4715.809653082771,4918.0,2.0,True
RB0,SHFE,day,2011-01-20,2011-01-19,atr_breakout,long,market,254,255,275,4921.0,,,7.555938520590551,1.0025678943178402,-0.7091333886638382,1,1,trend_up,filled,1,0,1,,4923.0,4941.0,4911.0,4931.0,179098.0,500434,0.0,42.656138766891715,0.6717103765784629,1,3.5446246278004994,,4933.0,4491.0,4933.0,4720.0,46.82140533872253,4822.45,42.656138766891715,4929.090346917229,4715.809653082771,4918.0,2.0,True
RB0,SHFE,day,2011-01-24,2011-01-21,donchian_breakout,long,stop,256,257,277,5060.0,4957.0,4957.0,3.497702746446382,4.0943696855460585,-3.312530248105103,1,1,trend_up,filled,1,0,1,,4902.0,4956.0,4897.0,4950.0,236038.0,476296,0.0,42.18820128369745,0.8768851503700792,1,3.8873427880266984,,4941.0,4491.0,4941.0,4720.0,46.061318318197074,4837.45,42.18820128369745,4942.920503209243,4731.9794967907565,,,False
RB0,SHFE,day,2011-01-24,2011-01-21,atr_breakout,long,market,256,257,277,5060.0,,,3.497702746446382,4.0943696855460585,-3.312530248105103,1,1,trend_up,filled,1,0,1,,4902.0,4956.0,4897.0,4950.0,236038.0,476296,0.0,42.18820128369745,0.8768851503700792,1,3.8873427880266984,,4941.0,4491.0,4941.0,4720.0,46.061318318197074,4837.45,42.18820128369745,4942.920503209243,4731.9794967907565,,,False
RB0,SHFE,day,2011-01-25,2011-01-24,donchian_breakout,long,stop,257,258,278,5083.0,5083.0,5083.0,3.03609999493706,5.514548970395884,-5.08082039969059,1,0,trend_up,filled,1,0,1,,5060.0,5082.0,5051.0,5069.0,172504.0,296614,0.0,48.60332976343335,0.8946013831846047,1,2.864001307678449,,4956.0,4491.0,4956.0,4720.0,50.35825240228722,4852.8,48.60332976343335,4974.308324408584,4731.291675591417,,,False
RB0,SHFE,day,2011-02-01,2011-01-31,donchian_breakout,long,stop,262,263,283,5115.0,5114.0,5114.0,2.2572034030681656,7.066028044387301,-6.712726642167937,1,0,trend_up,filled,1,0,1,,5051.0,5113.0,5046.0,5100.0,214662.0,354830,0.0,51.944000486877606,0.9290318911814486,1,3.858000887910553,,5097.0,4491.0,5097.0,4777.0,52.36143262970343,4925.5,51.944000486877606,5055.360001217194,4795.639998782806,,,False
RB0,SHFE,day,2011-02-09,2011-02-01,donchian_breakout,long,stop,263,264,284,5125.0,5125.0,5125.0,2.075321445839328,7.313037475814775,-6.996798017401163,1,0,trend_up,filled,1,0,1,,5115.0,5124.0,5086.0,5124.0,157314.0,344814,0.0,50.948000452100636,0.9278292897325562,1,4.404490814334752,,5113.0,4491.0,5113.0,4777.0,51.643360998218256,4940.6,50.948000452100636,5067.970001130252,4813.229998869749,,,False
RB0,SHFE,day,2011-02-11,2011-02-10,donchian_breakout,long,stop,265,266,286,5200.0,5200.0,5200.0,0.5591754748663971,10.232911190055066,-10.139715277577334,1,0,trend_up,filled,1,0,1,,5120.0,5199.0,5120.0,5188.0,396576.0,501100,0.0,52.623531002066365,0.9393957948877674,1,4.697518302036654,,5150.0,4491.0,5150.0,4777.0,52.74313330089197,4976.1,52.623531002066365,5107.658827505166,4844.541172494834,,,False
RB0,SHFE,day,2011-02-25,2011-02-24,atr_breakout,short,market,275,276,296,4905.0,,,4.3540977845752105,0.29758222268679496,2.740888893167848,1,1,trend_down,filled,1,0,1,,4955.0,4960.0,4880.0,4892.0,616964.0,682908,0.0,64.52850770720234,-0.37612632951660585,0,4.611915114329901,,5230.0,4626.0,5230.0,4897.0,61.56712318907538,5060.0,64.52850770720234,5221.321269268006,4898.678730731994,,,False
RB0,SHFE,day,2011-03-02,2011-03-01,atr_breakout,short,market,278,279,299,4828.0,,,3.0752583138257847,0.7649896303049215,0.5201929486073467,1,1,trend_down,filled,1,0,1,,4911.0,4924.0,4816.0,4837.0,731978.0,708380,0.0,65.6188525629459,-0.6928155287884026,-1,5.1052401393128,,5230.0,4693.0,5230.0,4861.0,62.7104872442335,5035.3,65.6188525629459,5199.347131407365,4871.252868592635,,,False
RB0,SHFE,day,2011-03-09,2011-03-08,atr_breakout,short,market,283,284,304,4771.0,,,2.2588020329333873,2.2588020329333873,-2.1176269058750505,1,1,trend_down,filled,1,0,1,,4802.0,4842.0,4755.0,4773.0,984616.0,781120,0.0,65.73142259299303,-0.7712795299371473,-1,3.4138923386684934,,5230.0,4720.0,5230.0,4770.0,63.43626773592478,4971.9,65.73142259299303,5136.228556482482,4807.571443517517,,,False
RB0,SHFE,day,2011-03-11,2011-03-10,donchian_breakout,short,stop,285,286,306,4672.0,4677.0,4677.0,0.7008425389279237,4.111609561710486,-3.597658366496675,1,0,trend_down,filled,1,0,1,,4751.0,4752.0,4678.0,4679.0,676322.0,823608,0.0,65.8398490725297,-0.8116232339513432,-1,2.3329336589273315,,5230.0,4720.0,5230.0,4755.0,63.70623163167211,4928.8,65.8398490725297,5093.399622681324,4764.200377318676,,,False
